id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id
0147509734,item_0147509734,,0.0,4.0,A133ZC2Z8MAIED,030727795X|0060518499|0099445549|0060584696|0143038915,"I enjoy reading books like book_0060929839, book_0140269444, book_0060195576, book_0195205502, book_0060516054, book_0143114751. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060929839, book_0140269444, book_0060195576, book_0195205502, book_0060516054","I enjoy reading books like book_0060929839, book_0140269444, book_0060195576, book_0195205502, book_0060516054, book_0143114751. Can you recommend similar books I might enjoy?",1,0147509734|0062242717|0199759898|0307476561|006136827X|0061712612|0307291448|0140296468|0060957867,0147509734
0062309897,item_0062309897,,0.0,4.0,A134C9GVEU5TQE,0062049690|0307273555|0062027891|0061999164|0062049984,"I enjoy reading books like book_0061284173, book_0060874368, book_0061284742, book_0061143480, book_0142413380, book_0151014361. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061284173, book_0060874368, book_0061284742, book_0061143480, book_0142413380","I enjoy reading books like book_0061284173, book_0060874368, book_0061284742, book_0061143480, book_0142413380, book_0151014361. Can you recommend similar books I might enjoy?",1,0062309897|0062281305|0062305301|0062280678|0062195379|0062195409,0062309897
0061995037,item_0061995037,,0.0,4.0,A135Y35RRGHY3G,0195306686|0143114425|006135323X|0061173975|0132357771,"I enjoy reading books like book_0143037684, book_0307277712, book_0143112635, book_0195313666, book_014311316X, book_0142411841. Can you recommend similar books I might enjoy?",1,"The user likes: book_0143037684, book_0307277712, book_0143112635, book_0195313666, book_014311316X","I enjoy reading books like book_0143037684, book_0307277712, book_0143112635, book_0195313666, book_014311316X, book_0142411841. Can you recommend similar books I might enjoy?",1,0061995037|0195374614|0061965537|0060885599,0061995037
0061473081,item_0061473081,,0.0,4.0,A136YD08SCJ2LV,0060554738|0060746408|0007228023|0060817089|0060747692,"I enjoy reading books like book_0140296468, book_0060957867, book_0060193506, book_0061711640, book_0140868577, book_0060193395. Can you recommend similar books I might enjoy?",1,"The user likes: book_0140296468, book_0060957867, book_0060193506, book_0061711640, book_0140868577","I enjoy reading books like book_0140296468, book_0060957867, book_0060193506, book_0061711640, book_0140868577, book_0060193395. Can you recommend similar books I might enjoy?",1,0061473081|0060742755|0307279588|0195383311|0143124072|0061242993|0060732474|0061357901|0062108026|0306818507,0061473081
0307354164,item_0307354164,,0.0,4.0,A13E0ARAXI6KJW,0131494201|0141182571|0143038788|0131860828|0140276629,"I enjoy reading books like book_0099450259, book_0099452243, book_0142800821, book_0060736682, book_0307383415, book_0091795273. Can you recommend similar books I might enjoy?",1,"The user likes: book_0099450259, book_0099452243, book_0142800821, book_0060736682, book_0307383415","I enjoy reading books like book_0099450259, book_0099452243, book_0142800821, book_0060736682, book_0307383415, book_0091795273. Can you recommend similar books I might enjoy?",1,0307354164|0307265730|0060098902|0060755334|0060194995|0141188936|0131933868|030726646X|0141026154|0307460452|0061663417|0061255599|0060784776|030745195X|0061733636|0307387941,0307354164
0061147958,item_0061147958,,0.0,4.0,A13FUIUSVR1315,014241543X|006207203X|0062072064|0062112244|0062105450,"I enjoy reading books like book_0140178287, book_006197806X, book_0062071041, book_0140047573, book_0061231509, book_014242059X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0140178287, book_006197806X, book_0062071041, book_0140047573, book_0061231509","I enjoy reading books like book_0140178287, book_006197806X, book_0062071041, book_0140047573, book_0061231509, book_014242059X. Can you recommend similar books I might enjoy?",1,0061147958|0143124544|0062279203|0307408973|0147508436|0062294059,0061147958
0061967556,item_0061967556,,0.0,4.0,A13G1TKIKHGV3F,0152053409|0140348107|0027136701|0061791121|0143112082,"I enjoy reading books like book_0064431835, book_0142403873, book_0140306013, book_0307010856, book_0060914289, book_0061131628. Can you recommend similar books I might enjoy?",1,"The user likes: book_0064431835, book_0142403873, book_0140306013, book_0307010856, book_0060914289","I enjoy reading books like book_0064431835, book_0142403873, book_0140306013, book_0307010856, book_0060914289, book_0061131628. Can you recommend similar books I might enjoy?",1,0061967556|000724794X|0060875895|0062220683|0027436292|0307346609|0141014083|0140505393|0140548963|0140185852|0142500402|0060889659|0060280778|0152047050,0061967556
0060779632,item_0060779632,,0.0,4.0,A13H5US9Z7L9M7,0307393879|0307452468|0061470880|0061702587|0307358666,"I enjoy reading books like book_0061135879, book_0060562382, book_0061252786, book_0060560029, book_0061713244, book_0061673390. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061135879, book_0060562382, book_0061252786, book_0060560029, book_0061713244","I enjoy reading books like book_0061135879, book_0060562382, book_0061252786, book_0060560029, book_0061713244, book_0061673390. Can you recommend similar books I might enjoy?",1,0060779632|0062088149|0062307525|0062310755|0307461602|0062309897,0060779632
0062071750,item_0062071750,,0.0,4.0,A13KNCFLH0IH2G,0143118749|0060765364|006145205X|0061928224|0195141539,"I enjoy reading books like book_0143036939, book_014200202X, book_0307346943, book_0061470902, book_0061130400, book_019514824X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0143036939, book_014200202X, book_0307346943, book_0061470902, book_0061130400","I enjoy reading books like book_0143036939, book_014200202X, book_0307346943, book_0061470902, book_0061130400, book_019514824X. Can you recommend similar books I might enjoy?",1,0062071750|0061994936|0062273221|0300166311|0062237845,0062071750
0061083461,item_0061083461,,0.0,4.0,A13KQYPEFE3R90,0061239097|0060277270|0060820977|0060820985|0062023020,"I enjoy reading books like book_0062019457, book_0062019503, book_006201949X, book_0062021346, book_0060762993, book_0060763035. Can you recommend similar books I might enjoy?",1,"The user likes: book_0062019457, book_0062019503, book_006201949X, book_0062021346, book_0060762993","I enjoy reading books like book_0062019457, book_0062019503, book_006201949X, book_0062021346, book_0060762993, book_0060763035. Can you recommend similar books I might enjoy?",1,0061083461|006087418X|0061583227|0062049984,0061083461
014312093X,item_014312093X,,0.0,4.0,A13O359A2KX7YY,0141190310|0060149906|0307388913|0143059165|0297995219,"I enjoy reading books like book_0060083956, book_0061177571, book_0030574862, book_0307279049, book_0060724226, book_0143038281. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060083956, book_0061177571, book_0030574862, book_0307279049, book_0060724226","I enjoy reading books like book_0060083956, book_0061177571, book_0030574862, book_0307279049, book_0060724226, book_0143038281. Can you recommend similar books I might enjoy?",1,014312093X|0141194529|009956064X|0060741872|0060822554,014312093X
0061714305,item_0061714305,,0.0,4.0,A13OFOB1394G31,0060013125|0061092193|0060013168|0060809035|0307351009,"I enjoy reading books like book_0140282025, book_0140250913, book_0306803178, book_0061689246, book_0140088172, book_0152017682. Can you recommend similar books I might enjoy?",1,"The user likes: book_0140282025, book_0140250913, book_0306803178, book_0061689246, book_0140088172","I enjoy reading books like book_0140282025, book_0140250913, book_0306803178, book_0061689246, book_0140088172, book_0152017682. Can you recommend similar books I might enjoy?",1,0061714305|0199582491|014311641X|0061714313|0061714321|000215725X|0062094572|0143121545|0061132381|0143124463|0062094599,0061714305
0132172607,item_0132172607,,0.0,4.0,A13Q1R1HIBPG6D,0137154356|0131855174|0061789089|0137153155|013706506X,"I enjoy reading books like book_0143142941, book_006135323X, book_009950569X, book_0195311450, book_0143038826, book_0141034262. Can you recommend similar books I might enjoy?",1,"The user likes: book_0143142941, book_006135323X, book_009950569X, book_0195311450, book_0143038826","I enjoy reading books like book_0143142941, book_006135323X, book_009950569X, book_0195311450, book_0143038826, book_0141034262. Can you recommend similar books I might enjoy?",1,0132172607|0132779781|0062102419|0307353133,0132172607
0062107739,item_0062107739,,0.0,4.0,A13QTZ8CIMHHG4,0061958050|0062017314|006206861X|0062024604|0061794732,"I enjoy reading books like book_0142414204, book_0061020001, book_0061667862, book_0263887790, book_0061576611, book_0061727660. Can you recommend similar books I might enjoy?",1,"The user likes: book_0142414204, book_0061020001, book_0061667862, book_0263887790, book_0061576611","I enjoy reading books like book_0142414204, book_0061020001, book_0061667862, book_0263887790, book_0061576611, book_0061727660. Can you recommend similar books I might enjoy?",1,0062107739|0062219251|0062240196|0062107550|0062078178|0062076108|0062219278|0062118110|0062317474|0062244906|0062229524|0062273639|0062315757,0062107739
0062117181,item_0062117181,,0.0,4.0,A13VT2R6EUJTT7,0062004999|0062060716|0062001817|006199622X|0142422010,"I enjoy reading books like book_0061726826, book_0061668036, book_0061779849, book_014241977X, book_0061779814, book_0062002325. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061726826, book_0061668036, book_0061779849, book_014241977X, book_0061779814","I enjoy reading books like book_0061726826, book_0061668036, book_0061779849, book_014241977X, book_0061779814, book_0062002325. Can you recommend similar books I might enjoy?",1,0062117181|014038572X|0152058265|0062085530|0141337168|0007444117,0062117181
0062194070,item_0062194070,,0.0,4.0,A13Z96HR8EEF24,0240816250|0061662585|0007158505|0060392991|0007410956,"I enjoy reading books like book_0195170342, book_0060829621, book_0143058754, book_0152063684, book_0195369882, book_0195374525. Can you recommend similar books I might enjoy?",1,"The user likes: book_0195170342, book_0060829621, book_0143058754, book_0152063684, book_0195369882","I enjoy reading books like book_0195170342, book_0060829621, book_0143058754, book_0152063684, book_0195369882, book_0195374525. Can you recommend similar books I might enjoy?",1,0062194070|0307271722|0307378527|0143125478|0307463974|0307245640|0062071858|0062133438|0061791083|0062245384,0062194070
0061856436,item_0061856436,,0.0,4.0,A140XH16IKR4B0,0307277453|0152063684|0151012326|030726923X|0143038869,"I enjoy reading books like book_0195088476, book_006016848X, book_0060581778, book_006075995X, book_0142800821, book_0195170342. Can you recommend similar books I might enjoy?",1,"The user likes: book_0195088476, book_006016848X, book_0060581778, book_006075995X, book_0142800821","I enjoy reading books like book_0195088476, book_006016848X, book_0060581778, book_006075995X, book_0142800821, book_0195170342. Can you recommend similar books I might enjoy?",1,0061856436|0060558121|023034187X|0060575913|0060530928|014311882X|0061161705|0062255657|0062049739|0061161640|0307383415|0061433012,0061856436
0062060619,item_0062060619,,0.0,4.0,A141R97FHSSUQ0,0307377377|0143170104|0061673560|0060574887|0143118579,"I enjoy reading books like book_006085202X, book_0061240273, book_0061124028, book_0061143316, book_0142414727, book_0307381463. Can you recommend similar books I might enjoy?",1,"The user likes: book_006085202X, book_0061240273, book_0061124028, book_0061143316, book_0142414727","I enjoy reading books like book_006085202X, book_0061240273, book_0061124028, book_0061143316, book_0142414727, book_0307381463. Can you recommend similar books I might enjoy?",1,0062060619|0307463907|0062197339|0307271080|0307270246|0307269876|0062279661,0062060619
0062066390,item_0062066390,,0.0,4.0,A1452WKYHT8U80,0061733636|0143037900|0143116711|0195368347|0307461351,"I enjoy reading books like book_0143058754, book_0143038915, book_0307278832, book_0195159543, book_0226567702, book_0300110154. Can you recommend similar books I might enjoy?",1,"The user likes: book_0143058754, book_0143038915, book_0307278832, book_0195159543, book_0226567702","I enjoy reading books like book_0143058754, book_0143038915, book_0307278832, book_0195159543, book_0226567702, book_0300110154. Can you recommend similar books I might enjoy?",1,0062066390|0062007688|0060677015|0199737509|0061582603,0062066390
0061008303,item_0061008303,,0.0,4.0,A14638TGYH7GD9,0240521544|0240812816|0061230936|0061246263|0307272583,"I enjoy reading books like book_0132383837, book_0138138109, book_0061629243, book_0061459321, book_013706506X, book_0132230852. Can you recommend similar books I might enjoy?",1,"The user likes: book_0132383837, book_0138138109, book_0061629243, book_0061459321, book_013706506X","I enjoy reading books like book_0132383837, book_0138138109, book_0061629243, book_0061459321, book_013706506X, book_0132230852. Can you recommend similar books I might enjoy?",1,0061008303|0061998532|0007519532|0062273205,0061008303
