id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id,hit_rate,mrr,ndcgs,fail,pattern_used,direct_hr10,direct_mrr,direct_ndcg
2364,The Hellacopters,garage rock backstage rock shop artist scandinavian action rock rock n roll hard,0.0,4.0,1040,1116|538|4104|2346|4189,"I enjoy listening to artists like The All-American Rejects, Forgotten Boys, Ramones, Daft Punk, Children of Bodom, CRASHDÃÂET. I generally like rock alternative punk electronic dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The All-American Rejects, Forgotten Boys, Ramones, Daft Punk, Children of Bodom","I enjoy listening to artists like The All-American Rejects, Forgotten Boys, Ramones, Daft Punk, Children of Bodom, CRASHDÃÂET. I generally like rock alternative punk electronic dance music. Can you recommend similar music artists I might enjoy?",1,2364|3032|779|1246|209|2372|356,2364,0.4833333333333333,1.0,0.9857750554842152,0,template_11,1,1.0,0.72135
1796,Nautilus Pompilius,rock russian rock,0.0,4.0,1041,957|978|1350|930|1186,"I enjoy listening to artists like Iron Maiden, Scars on Broadway, Noize MC, The Offspring, Adema, Alestorm. I generally like metal seen rock hip-hop rap music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Iron Maiden, Scars on Broadway, Noize MC, The Offspring, Adema","I enjoy listening to artists like Iron Maiden, Scars on Broadway, Noize MC, The Offspring, Adema, Alestorm. I generally like metal seen rock hip-hop rap music. Can you recommend similar music artists I might enjoy?",1,1796|227|173|461|928|1338,1796,0.95,1.0,1.0,0,template_11,0,0.0,0.0
289,Britney Spears,pop dance rock alternative seen live female vocalists hot disco female gay gay i,0.0,4.0,1042,302|5746|67|465|294,"I enjoy listening to artists like Miley Cyrus, JoJo, Timbaland, B.o.B, Hilary Duff, Eminem. I generally like electro pop rnb teen dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Miley Cyrus, JoJo, Timbaland, B.o.B, Hilary Duff","I enjoy listening to artists like Miley Cyrus, JoJo, Timbaland, B.o.B, Hilary Duff, Eminem. I generally like electro pop rnb teen dance music. Can you recommend similar music artists I might enjoy?",1,289|349|466|324|228|701|329,289,0.4,1.0,0.824650630827342,0,template_11,0,0.0,0.0
3299,The Fall,punk indie rock post-punk college rock british punk indie post punk the fall ski,0.0,4.0,1044,964|511|630|8866|6146,"I enjoy listening to artists like Throbbing Gristle, The Cramps, Animal Collective, Crystal Castles, The Rolling Stones, Bill Hicks. I generally like the beowulfs want 80s good music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Throbbing Gristle, The Cramps, Animal Collective, Crystal Castles, The Rolling Stones","I enjoy listening to artists like Throbbing Gristle, The Cramps, Animal Collective, Crystal Castles, The Rolling Stones, Bill Hicks. I generally like the beowulfs want 80s good music. Can you recommend similar music artists I might enjoy?",1,3299|2281|1504|2475|2471,3299,0.3,1.0,0.9134015924715543,0,template_11,0,0.0,0.0
292,Christina Aguilera,pop legend talent electronic dance female vocalists hot sexy perfect christina a,0.0,4.0,1046,299|55|352|528|2548,"I enjoy listening to artists like AnahÃÂ­, Willow Smith, Far East Movement, DJ Earworm, Ciara, Leighton Meester. I generally like electronic pop fresh prince hip-hop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: AnahÃÂ­, Willow Smith, Far East Movement, DJ Earworm, Ciara","I enjoy listening to artists like AnahÃÂ­, Willow Smith, Far East Movement, DJ Earworm, Ciara, Leighton Meester. I generally like electronic pop fresh prince hip-hop music. Can you recommend similar music artists I might enjoy?",1,292|300|679|466|89|461,292,0.35,1.0,0.7442207840670613,0,template_11,0,0.0,0.0
441,Joy Division,new wave 80s post-punk genious scholes song zadrotstvo ohm sweet ohm alternative,0.0,4.0,1049,1083|6847|1632|618|716,"I enjoy listening to artists like Garbage, Blur, The Beatles, Pixies, New Order, The Cranberries. I generally like rock alternative britpop pop new music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Garbage, Blur, The Beatles, Pixies, New Order","I enjoy listening to artists like Garbage, Blur, The Beatles, Pixies, New Order, The Cranberries. I generally like rock alternative britpop pop new music. Can you recommend similar music artists I might enjoy?",1,441|154|226|863|964|1755|53,441,0.55,1.0,0.8631816264534957,0,template_11,0,0.0,0.0
744,Autechre,idm ambient experimental autechre minimal electro mellow glitch warp electronic ,0.0,4.0,105,772|1945|1745|778|2174,"I enjoy listening to artists like Mujuice, Telefon Tel Aviv, Wagon Christ, A Silver Mt. Zion, The Future Sound of London, 65daysofstatic. I generally like ambient experimental idm chillout post music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Mujuice, Telefon Tel Aviv, Wagon Christ, A Silver Mt. Zion, The Future Sound of London","I enjoy listening to artists like Mujuice, Telefon Tel Aviv, Wagon Christ, A Silver Mt. Zion, The Future Sound of London, 65daysofstatic. I generally like ambient experimental idm chillout post music. Can you recommend similar music artists I might enjoy?",1,744|2668|603|2667|1222,744,0.4,1.0,0.8104089071229301,0,template_11,0,0.0,0.0
1957,Pavement,indie rock noise pop nostalgia seen live anti-folk barkbarkdisco favorites lo-fi,0.0,4.0,1050,748|6151|1964|440|3691,"I enjoy listening to artists like BjÃÂ¶rk, M.I.A., Sigur RÃÂ³s, Broadcast, The Knife, Wilco. I generally like electronic alternative hip-hop good music music. Can you recommend similar music artists I might enjoy?",1,"The user likes: BjÃÂ¶rk, M.I.A., Sigur RÃÂ³s, Broadcast, The Knife","I enjoy listening to artists like BjÃÂ¶rk, M.I.A., Sigur RÃÂ³s, Broadcast, The Knife, Wilco. I generally like electronic alternative hip-hop good music music. Can you recommend similar music artists I might enjoy?",1,1957|622|6217|2416|3411|1504,1957,0.6,1.0,0.8541058313273971,0,template_11,0,0.0,0.0
198,System of a Down,metal alternative metal rock nu metal childhood alternative alternative rock mel,0.0,4.0,1051,1672|2006|174|707|439,"I enjoy listening to artists like Lostprophets, Deftones, Nirvana, Black Sabbath, The Strokes, Dr. Sin. I generally like rock alternative metal grunge classic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lostprophets, Deftones, Nirvana, Black Sabbath, The Strokes","I enjoy listening to artists like Lostprophets, Deftones, Nirvana, Black Sabbath, The Strokes, Dr. Sin. I generally like rock alternative metal grunge classic music. Can you recommend similar music artists I might enjoy?",1,198|920|5630|854|209|1131|4828,198,0.25,1.0,0.7297713981683107,0,template_11,0,0.0,0.0
5423,...And You Will Know Us by the Trail of Dead,indie rock rock alternative rock alternative epic progressive rock piano amanda ,0.0,4.0,1052,107|1206|5746|5925|407,"I enjoy listening to artists like The Clash, Blackbird Blackbird, Weezer, Chuck Berry, The Smashing Pumpkins, Caesars. I generally like punk electronic chillwave autumn alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Clash, Blackbird Blackbird, Weezer, Chuck Berry, The Smashing Pumpkins","I enjoy listening to artists like The Clash, Blackbird Blackbird, Weezer, Chuck Berry, The Smashing Pumpkins, Caesars. I generally like punk electronic chillwave autumn alternative music. Can you recommend similar music artists I might enjoy?",1,5423|2611|1513|225|427|709,5423,0.9,1.0,0.9667147927059906,0,template_11,0,0.0,0.0
89,Lady Gaga,pop electronic dance female vocalist pop dance female vocalists singer-songwrite,0.0,4.0,1053,329|67|56|679|55,"I enjoy listening to artists like Selena Gomez & the Scene, P!nk, Calvin Harris, Oasis, Jason DerÃÂ¼lo, Arcade Fire. I generally like electro pop rock dance electronica music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Selena Gomez & the Scene, P!nk, Calvin Harris, Oasis, Jason DerÃÂ¼lo","I enjoy listening to artists like Selena Gomez & the Scene, P!nk, Calvin Harris, Oasis, Jason DerÃÂ¼lo, Arcade Fire. I generally like electro pop rock dance electronica music. Can you recommend similar music artists I might enjoy?",1,89|468|288|333|538|324|289,89,0.65,1.0,0.7564299988387432,0,template_11,0,0.0,0.0
4716,Vanessa da Mata,female brazil brazilian mpb brasil bossa nova female vocalists aana the best son,0.0,4.0,1054,6217|6594|2840|10613|217,"I enjoy listening to artists like Azure Ray, Hot Chip, The xx, Sonic Youth, Deerhunter, JÃÂ³nsi. I generally like electronic indie british electropop dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Azure Ray, Hot Chip, The xx, Sonic Youth, Deerhunter","I enjoy listening to artists like Azure Ray, Hot Chip, The xx, Sonic Youth, Deerhunter, JÃÂ³nsi. I generally like electronic indie british electropop dance music. Can you recommend similar music artists I might enjoy?",1,4716|4495|981|1731,4716,0.55,1.0,0.7565682737106365,0,template_11,0,0.0,0.0
371,Skillet,specials to 3mmey rock alternative rock alternative christian rock alternative m,0.0,4.0,1055,8732|439|3928|2655|5427,"I enjoy listening to artists like YUI, Lifehouse, Avenged Sevenfold, Delain, Jeremy Camp, Jota Quest. I generally like female vocalists music ki metalcore music. Can you recommend similar music artists I might enjoy?",1,"The user likes: YUI, Lifehouse, Avenged Sevenfold, Delain, Jeremy Camp","I enjoy listening to artists like YUI, Lifehouse, Avenged Sevenfold, Delain, Jeremy Camp, Jota Quest. I generally like female vocalists music ki metalcore music. Can you recommend similar music artists I might enjoy?",1,371|8728|8047|2082|2983,371,0.15,1.0,0.48996550537618755,0,template_0,0,0.0,0.0
461,Miley Cyrus,electro pop teen pop disney country pop pop dance rock rap female vocalists soun,0.0,4.0,1056,3187|4474|321|302|1672,"I enjoy listening to artists like Ã¬ÂÂÃ«ÂÂÃ¬ÂÂÃ«ÂÂ, Sandy Leah, Hannah Montana, Shania Twain, Simon Curtis, Kris Allen. I generally like pop kpop sandy leah amazing music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Ã¬ÂÂÃ«ÂÂÃ¬ÂÂÃ«ÂÂ, Sandy Leah, Hannah Montana, Shania Twain, Simon Curtis","I enjoy listening to artists like Ã¬ÂÂÃ«ÂÂÃ¬ÂÂÃ«ÂÂ, Sandy Leah, Hannah Montana, Shania Twain, Simon Curtis, Kris Allen. I generally like pop kpop sandy leah amazing music. Can you recommend similar music artists I might enjoy?",1,461|344|292|686|679|1430|2548,461,0.5,1.0,0.8843613125747045,0,template_11,0,0.0,0.0
333,Avril Lavigne,pop rock pop rock female vocalists hot guilty pleasures smile alternative rock p,0.0,4.0,1057,330|1032|1441|1459|306,"I enjoy listening to artists like Medina, Pixie Lott, Mariah Carey, Wanessa, CÃÂ¡ssia Eller, Fergie. I generally like electronic pop female rnb soul music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Medina, Pixie Lott, Mariah Carey, Wanessa, CÃÂ¡ssia Eller","I enjoy listening to artists like Medina, Pixie Lott, Mariah Carey, Wanessa, CÃÂ¡ssia Eller, Fergie. I generally like electronic pop female rnb soul music. Can you recommend similar music artists I might enjoy?",1,333|288|289|701|55|89|792,333,0.2,1.0,0.8065735963827293,0,template_11,0,0.0,0.0
802,AnahÃÂ­,electronic pop dance female vocalist rock alternative trance house diva 00s beau,0.0,4.0,1058,5749|344|1459|466|685,"I enjoy listening to artists like P!nk, Hannah Montana, NX Zero, Megh Stock, Jack Johnson, Kat DeLuna. I generally like pop rock amazing miley emo music. Can you recommend similar music artists I might enjoy?",1,"The user likes: P!nk, Hannah Montana, NX Zero, Megh Stock, Jack Johnson","I enjoy listening to artists like P!nk, Hannah Montana, NX Zero, Megh Stock, Jack Johnson, Kat DeLuna. I generally like pop rock amazing miley emo music. Can you recommend similar music artists I might enjoy?",1,802|458|289|321|288|1045|3377,802,0.65,1.0,0.9206750449521468,0,template_11,0,0.0,0.0
605,Beastie Boys,alternative rap new york punk rock band hip-hop 80s american awesome lyrics funk,0.0,4.0,1060,226|433|6182|163|1131,"I enjoy listening to artists like My Bloody Valentine, MF DOOM, Blackmore's Night, Sigur RÃÂ³s, Atmosphere, CunninLynguists. I generally like dream pop black music folk music. Can you recommend similar music artists I might enjoy?",1,"The user likes: My Bloody Valentine, MF DOOM, Blackmore's Night, Sigur RÃÂ³s, Atmosphere","I enjoy listening to artists like My Bloody Valentine, MF DOOM, Blackmore's Night, Sigur RÃÂ³s, Atmosphere, CunninLynguists. I generally like dream pop black music folk music. Can you recommend similar music artists I might enjoy?",1,605|429|3258|1943|4108,605,0,0,0,1,error,0,0.0,0.0
8126,Little Walter,blues barrelhouse covers chicago blues groove harmonica pioneer harmonica blues ,0.0,4.0,1061,565|580|1816|582|447,"I enjoy listening to artists like Joe Bonamassa, Johnny Winter, Robert Cray, Robert Johnson, Eric Clapton, Ludwig van Beethoven. I generally like blues neo rock and barrelhouse music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Joe Bonamassa, Johnny Winter, Robert Cray, Robert Johnson, Eric Clapton","I enjoy listening to artists like Joe Bonamassa, Johnny Winter, Robert Cray, Robert Johnson, Eric Clapton, Ludwig van Beethoven. I generally like blues neo rock and barrelhouse music. Can you recommend similar music artists I might enjoy?",1,8126|583|2894|917|966,8126,0.55,1.0,0.7008369630352889,0,template_11,0,0.0,0.0
4316,Tricky,downtempo trip-hop chillout level one 1st  vine musica para fazer sexo electroni,0.0,4.0,1062,8126|1778|3445|964|3778,"I enjoy listening to artists like Thievery Corporation, Massive Attack, Butthole Surfers, Daft Punk, Nick Drake, The Flaming Lips. I generally like lounge chill electronic electronica punk music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Thievery Corporation, Massive Attack, Butthole Surfers, Daft Punk, Nick Drake","I enjoy listening to artists like Thievery Corporation, Massive Attack, Butthole Surfers, Daft Punk, Nick Drake, The Flaming Lips. I generally like lounge chill electronic electronica punk music. Can you recommend similar music artists I might enjoy?",1,4316|6724|220|157|843,4316,0.3,1.0,0.5780136823717549,0,template_11,0,0.0,0.0
1167,Antony and the Johnsons,nostalgic orgasm poetry cabaret alternative indie singer-songwriter male vocalis,0.0,4.0,1063,12026|10969|604|3200|1155,"I enjoy listening to artists like Yelle, Nightwish, Justin Timberlake, Matanza, Bloc Party, U.D.R.. I generally like electropop electro metal gothic pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Yelle, Nightwish, Justin Timberlake, Matanza, Bloc Party","I enjoy listening to artists like Yelle, Nightwish, Justin Timberlake, Matanza, Bloc Party, U.D.R.. I generally like electropop electro metal gothic pop music. Can you recommend similar music artists I might enjoy?",1,1167|3902|618|225|195,1167,0.26666666666666666,1.0,0.9293822113984619,0,template_11,0,0.0,0.0
